x1,x2,y
-0.32370883250574795,6.907493313992876,0
-0.4200204117705965,3.7878500650488807,0
2.8256350936668126,0.04382342738486213,1
1.06641528132105,0.06268888170403718,1
-0.10784266190028695,5.91194371581767,0
0.219476599316734,6.910415211784561,0
5.476484104202138,0.3378945828239556,1
-0.05000059046428827,1.4182141030639221,0
5.377000910364483,-0.36099125164740026,1
0.1638972019487563,2.7982414056345872,0
-0.463057555037133,-0.48659777610754873,1
-0.2537230904475905,3.114991375605059,0
-0.23130611391669967,0.3321512437095935,0
-0.031924747087888505,-0.012965852600013388,1
3.14056527828196,7.901363387628181,1
0.14117350784990007,3.2411122985131877,0
-0.5457524918225689,4.181582396806441,0
0.3430106927243543,9.928686626665773,0
0.443631048114522,1.2629286938733908,0
-0.18569904661573644,0.48616299984233974,1
2.223358759536304,7.520444942750974,1
-0.7539046623681401,8.521601240311808,0
0.6187889154748609,0.021080539760738058,1
2.9090713044437857,8.06026800387992,1
-0.05468726707063684,1.4342440137899541,0
0.045321393500595386,7.555272873640785,0
0.41332942607350054,0.38858520867323515,1
0.4871970346552344,2.8029048014254982,0
1.1690768596002543,0.4520801495050637,1
0.24790996518939926,6.753377858613761,0
-0.47760688226569087,7.898298816198368,0
4.087403464011377,-0.6970411415204182,1
0.08009333421057122,0.05743028257504412,0
-0.10939943211818286,-0.14463309180316397,0
2.4431763397581827,7.687214582316284,1
0.35518977036539323,1.9980398416996934,0
3.0209124159033003,0.21395552614432808,1
-0.15128646601561302,-0.9364519658782292,0
1.05712036914379,0.5050801059700359,1
3.2112470696961606,8.09046702134648,1
-0.894602264462779,7.983608511512996,0
2.984995118196392,0.1817348818992238,1
4.9306963021426995,8.068109970509896,1
4.8837980164077965,-0.0948566764613644,1
0.02074518371515499,5.358758915169478,0
0.8279352086783291,0.19022602995694393,1
-0.21782931957854287,3.181752573449268,0
1.2634826962736885,-0.15996442579956893,1
3.2303569370004066,-0.10466863443831224,1
-0.46760315763279814,8.848176691353345,0
0.5235007363847817,-0.005791578193316156,1
-0.06882709775426131,7.627749431828448,0
-0.14700207648784047,4.7360595963226855,0
3.2989232170701386,7.712371131872854,1
2.0213269098769655,0.32696828237583614,1
0.5779991892654261,9.644597552378187,0
2.659328927437655,7.580258701083557,1
-0.48174911453725455,-0.10481730140429565,1
2.977892020032653,8.158666588523111,1
-0.0636252837071825,-0.19804349589261228,0
1.6860543192868407,7.567917353474733,1
-0.3262729893059031,1.048174765530577,0
5.424707091787998,0.20599794386289513,1
-0.32444866055065047,3.2403357070618126,0
-0.39287026469757297,3.557645680532861,0
2.9703080634037544,0.20403301132409019,1
5.4840857026797,0.11716802304122026,1
1.2749843322766803,-0.0437826897659096,1
0.4713481990658287,8.449656346497747,0
4.620750671146755,0.3565261544965516,1
4.978864009291731,0.9076146299362029,1
-0.1993790558044006,4.004519621154011,0
0.06368033392636374,9.275516183947362,0
3.5740939306634125,0.03144183357105841,1
0.22772320530255405,5.484947257562775,0
0.4223749704793533,3.8313874234979366,0
5.365854831680908,-0.33862212801034025,1
0.9182323853960498,5.515159185357519,0
2.693643079171751,0.22288477047097796,1
3.7530498479548386,7.9264801825033535,1
0.9381771665869072,-0.1857380358324765,1
-0.6331526272911389,3.060274028024346,0
-0.33236073848821823,2.601678494014589,0
0.24837239361687208,3.3779558355840997,0
4.520250979607956,7.924241621825627,1
4.809310675222578,0.004750151816846536,1
3.675739681830457,7.902472791790146,1
0.7329576492394123,-0.07057982561779481,1
0.1410860321062432,3.008761745255354,0
3.4607953948983696,8.154504644597571,1
3.6199071699588976,7.778560588554702,1
2.572281556619559,-0.27441874643337405,1
2.9784483738372876,8.219085464147902,1
1.8205344006860837,-0.4357365948809377,1
5.110201301447005,-0.019499100890327477,1
4.260976549034439,0.23802435649833414,1
0.12460723781235045,0.7725384063429148,0
2.1702585355156687,7.506317443821671,1
2.922207554951117,7.960275829184223,1
4.990687872737713,0.025736907944959444,1
-0.15167960145253592,0.44887263054956605,0
3.0162984611423758,7.447283467722651,1
-0.429557003743896,2.537054624652958,0
-0.4228790362544394,-0.06526210588710801,0
3.695079314583102,8.375646953273636,1
-0.6709839486500031,0.08426154192846314,0
0.3417654591920092,3.3432644666541043,0
4.717984494232746,-0.18448711058473116,1
-0.375035009225347,9.954663457161649,0
